0045-0077,0046-0094,0055-0100,0051-0053,0061-0037,0031-0058,0046-0041,0063-0061,0050-0021,Average,Err
379.846,446.174,334.284,542.596,407.795,424.852,395.417,489.009,364.972,420.550,20.257
384.765,451.191,326.691,539.344,405.148,407.599,417.687,479.079,367.113,419.847,19.824
386.879,460.485,342.006,540.033,419.795,411.293,391.632,466.411,357.906,419.605,19.282
381.785,449.200,340.796,564.232,399.676,421.349,389.675,482.734,329.566,417.668,22.984
368.161,441.251,333.148,536.616,411.371,403.879,383.393,479.636,339.160,410.735,20.868
358.859,433.609,336.056,537.689,423.543,394.387,379.104,469.280,357.453,409.998,20.062
368.644,451.655,343.870,555.119,408.852,391.659,419.399,464.252,372.472,419.547,20.134
348.027,414.421,322.019,533.205,393.624,399.301,391.945,460.495,359.925,402.551,19.891
362.315,452.783,328.148,559.026,406.800,413.753,370.252,461.187,337.075,410.149,22.921
370.174,450.804,311.716,525.808,412.719,397.989,383.558,473.930,346.566,408.141,20.862
393.020,445.847,313.031,552.768,406.014,408.935,390.902,475.612,324.642,412.308,23.116
369.765,431.226,338.617,517.801,422.590,392.548,393.178,486.416,336.123,409.807,19.509
366.141,435.455,346.117,541.967,406.876,399.995,386.104,468.327,329.066,408.894,20.695
372.235,448.379,319.099,558.185,431.900,405.788,387.945,487.360,336.462,416.372,23.605
378.503,455.489,333.562,588.874,409.290,406.995,420.442,509.570,336.142,426.541,25.802
371.866,439.200,333.728,537.834,424.719,402.938,410.307,496.603,327.528,416.080,21.859
384.510,428.494,351.907,529.450,413.376,398.487,395.920,521.402,342.179,418.414,20.891
368.470,451.962,326.469,540.510,429.048,401.925,416.840,534.173,338.566,423.107,24.075
368.517,432.838,330.049,548.364,421.829,406.183,411.012,537.252,351.509,423.062,23.834
353.154,458.719,328.444,541.351,408.514,395.046,411.687,514.388,360.528,419.092,22.863
360.966,436.247,336.698,558.656,419.852,396.957,403.049,502.449,348.368,418.138,22.941
359.913,430.511,333.111,531.828,377.819,407.599,408.018,534.042,330.925,412.641,23.910
356.792,428.996,347.420,516.589,413.743,405.032,405.742,537.612,348.443,417.819,21.674
410.309,440.804,335.765,529.205,426.143,402.110,411.798,515.902,309.717,420.195,22.589
362.483,443.319,333.969,572.861,422.567,393.234,390.730,512.808,336.887,418.762,25.266
349.362,433.336,323.167,518.238,403.071,391.062,411.466,505.682,329.160,407.172,22.084
363.383,425.149,327.852,522.536,416.600,396.890,383.429,483.435,336.208,406.165,20.319
360.973,437.281,346.222,559.669,412.790,409.513,403.184,509.855,324.821,418.257,23.904
380.570,427.017,311.130,561.722,403.857,407.524,386.239,478.126,328.349,409.393,23.795
371.060,439.413,346.846,536.437,405.895,396.546,408.067,484.140,334.264,413.630,20.389
353.121,428.502,307.241,524.192,400.029,393.352,367.791,469.332,334.358,397.546,21.425
376.389,445.728,342.062,550.099,411.348,415.016,398.883,484.794,322.651,416.330,22.129
370.456,435.111,321.556,545.954,422.010,395.828,409.693,480.206,324.915,411.748,22.494
367.396,431.370,329.704,527.497,413.795,412.309,388.828,463.411,310.264,404.953,20.954
378.765,462.566,337.481,502.616,428.462,409.723,392.926,486.112,307.868,411.836,20.609
391.866,433.528,352.660,509.682,425.514,412.699,387.816,476.771,347.075,415.290,16.856
372.530,437.238,342.494,568.887,412.414,409.914,384.883,464.921,343.236,415.169,22.172
371.537,435.728,325.105,536.768,429.933,396.320,395.945,475.995,328.123,410.606,21.447
382.362,446.843,341.463,530.126,413.233,412.718,386.558,470.944,346.198,414.494,19.058
388.228,422.796,338.914,528.192,395.090,390.954,374.337,473.257,373.623,409.488,18.203
373.658,433.774,338.679,554.728,419.481,406.215,419.209,470.668,388.840,422.806,19.487
373.416,441.668,307.852,558.371,397.338,398.516,403.926,476.579,372.358,414.447,22.441
381.389,439.451,340.852,530.126,426.343,407.078,400.644,484.028,373.462,420.375,18.294
377.772,446.404,337.123,515.013,427.100,388.737,383.853,478.794,363.425,413.136,18.239
383.503,435.136,341.179,525.159,388.710,392.734,396.301,466.776,352.557,409.117,18.185
355.826,418.630,319.753,533.702,428.119,409.632,385.110,469.897,364.226,409.433,20.210
385.409,439.004,326.123,526.331,383.100,409.688,389.417,472.617,349.349,409.004,19.485
381.456,442.596,326.920,566.616,427.990,391.745,384.472,462.201,340.538,413.837,22.780
386.799,435.872,326.056,527.126,404.610,408.013,410.626,464.846,346.283,412.248,18.931
358.040,440.834,339.969,535.887,426.081,392.258,373.681,499.187,326.028,410.218,22.580
343.564,432.596,335.679,524.298,423.205,404.280,418.706,514.879,306.566,411.530,23.693
373.919,433.017,329.037,548.543,415.976,404.503,401.706,520.860,366.123,421.520,22.426
384.081,441.362,326.660,517.026,422.614,404.944,384.840,519.972,324.104,413.956,22.279
353.336,426.477,324.809,548.046,404.557,405.220,386.693,510.935,344.774,411.650,23.520
354.161,415.728,334.512,535.523,400.167,414.398,377.485,562.491,332.991,414.162,26.012
345.148,423.826,337.222,538.570,412.771,412.159,418.834,501.771,319.736,412.226,22.997
371.685,431.204,319.259,513.278,405.552,419.672,381.920,497.799,316.160,406.281,21.691
367.530,421.936,321.556,526.861,421.586,397.586,378.497,520.477,314.509,407.838,23.827
370.101,434.247,344.228,545.914,403.929,389.710,397.534,488.079,308.830,409.175,22.746
364.530,430.868,321.531,546.801,430.176,397.653,382.012,475.388,340.981,409.993,22.062
368.282,431.553,330.667,532.377,406.310,400.731,416.135,504.986,342.142,414.798,21.382
361.779,433.323,309.944,554.854,419.843,402.043,415.411,493.593,344.840,415.070,23.585
387.013,459.179,334.870,541.576,416.062,395.124,399.049,516.014,354.802,422.632,21.980
359.201,414.064,340.994,511.722,405.710,397.062,399.706,452.383,347.009,403.094,16.972
354.289,427.255,332.747,528.119,402.657,380.148,386.748,489.766,327.358,403.232,21.542
361.221,408.651,323.667,539.318,403.895,394.022,385.110,458.201,342.642,401.859,20.407
367.799,411.315,314.235,532.007,401.690,389.427,374.294,474.631,362.226,403.069,20.377
363.980,428.128,327.759,523.272,402.829,386.720,366.718,454.397,347.604,400.156,19.084
368.745,436.174,315.673,547.331,409.300,409.508,408.393,470.776,391.840,417.527,20.386
368.557,447.672,313.407,502.623,406.838,409.446,389.411,485.379,371.585,410.546,18.802
373.168,454.260,324.512,543.351,404.700,406.513,412.209,470.262,388.528,419.723,19.781
354.094,424.523,324.352,566.616,396.657,406.613,400.485,450.140,374.538,410.891,21.757
348.396,430.043,336.500,510.503,406.110,384.930,374.080,453.327,341.660,398.394,18.247
358.503,428.877,324.821,517.848,385.876,389.858,390.423,481.944,340.198,402.039,20.106
356.275,433.677,326.370,507.722,423.629,394.989,393.264,482.285,342.047,406.695,19.381
376.993,425.264,333.537,540.430,430.471,403.556,391.847,494.780,349.594,416.275,20.921
386.866,435.813,329.735,547.854,421.543,403.922,405.699,479.416,336.123,416.330,21.301
353.805,429.996,332.821,504.185,417.610,402.672,380.755,516.692,328.538,407.453,21.463
349.899,414.187,322.444,525.563,425.138,392.089,374.380,515.879,345.887,407.274,22.696
363.282,440.226,339.864,569.311,420.224,396.449,392.417,523.047,334.038,419.873,25.256
359.034,409.366,325.290,567.444,398.638,385.957,412.791,488.411,345.292,410.247,23.730
377.262,426.634,349.512,551.185,410.729,389.546,360.209,500.355,322.377,409.757,23.222
361.698,413.506,332.796,538.603,398.057,393.129,406.699,509.234,332.585,409.590,22.532
351.383,429.660,340.136,545.199,437.190,397.780,395.994,508.776,369.151,419.474,21.854
328.658,431.868,302.549,520.881,427.829,397.573,372.233,496.439,349.396,403.047,23.186
368.725,436.609,331.944,551.325,423.395,409.280,383.896,503.827,345.009,417.112,22.747
362.054,425.272,324.469,517.550,406.652,399.890,385.571,502.533,377.906,411.322,19.783
348.846,408.562,326.846,537.126,442.300,406.866,393.638,517.584,395.575,419.705,21.963
361.403,419.719,328.148,542.993,431.552,392.269,387.577,482.121,359.387,411.686,21.042
390.946,429.945,340.759,526.609,447.624,409.046,414.227,499.850,358.198,424.134,19.099
346.859,407.123,322.228,514.457,429.214,396.511,381.681,457.089,341.066,399.581,19.231
366.336,431.864,341.790,553.583,433.019,394.659,379.644,490.832,348.349,415.564,22.054
364.020,428.345,320.642,525.444,420.981,398.245,376.748,486.322,351.783,408.059,20.580
364.966,448.809,330.093,525.364,428.910,398.194,378.939,491.079,325.292,410.183,21.784
374.617,443.170,322.438,550.007,412.186,404.731,398.951,471.257,337.745,412.789,21.852
361.886,449.570,322.235,517.245,395.438,408.798,397.626,476.005,319.528,405.370,21.023
357.933,398.366,330.821,543.596,408.143,393.013,402.104,476.584,346.708,406.363,20.976
384.792,414.617,333.358,508.570,405.676,393.570,406.644,482.897,340.528,407.850,18.137
356.477,450.034,315.290,510.795,400.348,394.960,373.294,465.173,329.896,399.585,20.412
353.376,424.630,340.500,530.616,418.100,417.608,382.160,457.850,337.802,406.960,19.600
372.980,419.021,314.901,546.821,414.767,419.175,389.160,504.439,309.189,410.050,24.555
351.732,427.791,351.074,560.921,410.700,396.016,397.319,489.561,304.708,409.980,24.276
377.282,429.094,327.302,543.715,414.781,396.530,395.926,484.164,331.217,411.112,21.731
357.832,430.226,348.704,539.046,408.671,393.997,382.951,473.173,327.198,406.866,20.873
359.926,453.809,327.136,539.815,397.862,410.460,373.902,497.874,342.019,411.422,22.749
357.852,430.038,328.494,542.046,462.919,393.677,394.675,528.126,317.189,417.224,25.483
378.141,429.387,332.259,534.901,412.648,419.245,387.583,569.472,327.528,421.240,25.993
376.060,432.187,349.327,534.907,425.800,414.909,388.988,544.028,304.500,418.967,24.848
351.799,422.077,348.549,555.377,413.686,415.046,402.810,580.692,348.057,426.455,27.005
358.302,415.043,347.673,546.060,411.995,407.417,394.012,536.794,338.547,417.316,23.847
354.691,426.021,346.611,551.623,437.062,434.823,386.810,533.089,307.962,419.855,25.812
352.966,439.336,356.383,532.152,402.795,437.070,385.092,501.271,322.387,414.384,21.984
392.389,438.302,350.062,535.656,414.786,485.616,384.840,506.794,327.953,426.266,22.384
352.403,416.030,333.364,500.007,396.014,458.575,367.712,489.117,341.792,406.113,20.015
353.926,419.987,332.852,511.490,404.271,497.151,398.221,456.799,299.962,408.295,22.645
371.772,444.953,337.759,503.046,401.338,520.046,403.546,485.593,315.509,420.396,22.894
368.832,413.557,322.932,534.464,430.690,505.640,386.687,484.028,324.142,418.997,24.094
377.940,434.723,346.512,532.325,424.300,544.110,412.436,513.449,306.566,432.484,26.218
367.664,420.906,325.451,528.662,399.567,563.543,432.049,478.266,344.009,428.902,25.606
369.799,422.872,345.346,566.821,406.186,558.820,388.957,462.930,321.340,427.008,27.492
353.846,439.970,336.926,496.901,408.457,518.933,371.761,463.285,293.906,409.332,23.982
367.255,420.753,320.259,505.623,420.133,520.591,412.982,482.047,323.783,419.270,23.129
380.490,435.566,328.111,543.623,410.824,556.315,396.319,490.808,321.538,429.288,26.917
354.295,427.017,313.012,521.185,392.200,493.425,398.785,495.042,326.075,413.449,24.020
373.020,428.145,320.525,527.570,406.557,492.621,388.399,470.033,324.915,414.643,22.629
361.168,439.034,321.012,540.113,427.305,490.280,439.202,491.645,329.038,426.533,23.943
382.651,426.502,324.481,523.497,406.171,467.815,406.969,483.061,335.887,417.448,20.761
377.799,425.396,309.296,508.954,433.752,451.328,423.902,524.640,325.415,420.054,23.056
378.557,438.600,335.648,538.053,434.495,450.586,406.847,526.612,337.377,427.420,22.807
358.483,421.791,340.519,498.126,409.729,424.406,409.018,514.360,342.160,413.177,19.562
368.638,422.294,331.105,506.172,405.729,431.753,392.503,558.981,323.774,415.661,24.210
361.349,435.089,318.142,551.887,422.076,430.820,403.877,561.238,324.613,423.233,27.391
370.188,428.489,332.802,530.987,405.605,414.849,406.546,539.453,320.660,416.620,24.069
353.027,416.877,334.827,518.298,382.357,401.452,383.791,505.285,329.953,402.874,21.438
349.114,428.170,332.691,551.709,400.681,426.048,393.840,527.402,346.047,417.300,24.367
381.980,426.617,324.265,526.728,403.924,422.624,374.853,495.229,306.717,406.993,22.586
355.752,421.498,325.173,543.000,405.148,415.185,407.644,503.696,306.821,409.324,24.200
382.792,443.353,328.914,497.636,406.295,409.978,365.098,482.855,309.264,402.910,20.227
361.705,447.379,335.611,542.020,402.414,401.374,386.129,483.318,323.009,409.218,22.314
385.383,419.417,325.111,515.570,394.133,407.419,394.117,487.187,309.783,404.235,20.864
372.926,394.030,342.722,521.861,394.648,404.145,363.779,457.645,296.726,394.276,20.473
375.081,429.953,324.704,498.656,436.248,382.909,369.448,473.304,311.104,400.156,20.103
375.329,435.817,325.481,573.291,423.010,412.707,384.485,493.159,323.453,416.304,24.982
366.490,459.591,342.210,504.715,388.429,402.820,379.393,483.537,345.028,408.024,18.911
365.893,441.204,353.080,526.669,392.348,384.142,386.828,501.397,327.255,408.757,21.220
389.953,439.353,337.901,522.801,412.167,401.245,384.092,476.243,333.434,410.799,19.304
378.611,437.523,334.827,522.854,398.914,410.449,382.135,501.075,330.358,410.750,20.983
386.114,451.570,326.019,509.272,405.324,399.371,391.804,487.547,347.642,411.629,19.100
379.624,481.915,343.105,523.755,416.405,402.051,386.221,502.953,304.764,415.644,23.203
360.497,479.243,347.611,541.616,395.471,393.387,378.620,515.888,344.972,417.478,23.536
360.544,471.345,319.963,529.470,384.786,379.793,381.497,499.463,331.689,406.505,23.564
351.705,469.345,321.037,521.755,410.814,380.446,375.215,539.009,309.858,408.798,26.309
365.591,452.753,315.741,545.258,444.486,406.403,366.957,580.047,324.745,422.442,29.150
365.906,443.132,331.512,527.768,433.748,378.387,384.693,564.201,324.123,417.052,26.289
382.282,445.119,335.315,565.212,418.719,396.570,417.215,561.089,327.028,427.617,26.965
371.336,453.872,331.006,553.722,400.971,404.126,411.135,543.224,334.123,422.613,25.461
357.201,457.298,345.407,514.503,424.133,398.169,372.356,523.790,330.774,413.737,22.491
356.027,426.787,335.340,551.682,407.714,396.591,383.730,478.523,328.764,407.240,22.483
380.416,406.187,325.907,517.278,416.162,397.895,381.006,490.107,334.387,405.483,20.014
373.725,445.677,334.994,517.874,439.276,400.570,404.374,511.607,341.415,418.835,20.833
370.678,425.021,333.735,516.066,405.310,421.153,408.301,472.500,336.887,409.961,18.672
383.094,436.796,325.704,513.106,425.271,391.707,402.540,494.037,323.868,410.680,20.572
359.034,419.711,319.179,522.205,418.271,405.242,399.540,474.014,320.000,404.133,20.970
378.228,432.396,331.364,530.450,411.314,399.261,412.313,497.790,318.934,412.450,21.737
355.658,424.736,315.833,530.291,391.648,393.591,384.215,476.248,314.594,398.535,22.246
353.940,429.472,331.333,511.669,411.676,409.801,399.245,509.131,305.283,406.839,22.462
371.913,442.349,328.340,531.523,425.267,397.841,401.098,501.757,319.623,413.301,22.466
398.584,439.072,352.302,499.550,410.195,400.669,433.233,515.421,326.368,419.488,19.324
379.309,436.170,324.451,490.656,420.448,394.930,391.791,510.136,317.245,407.237,20.692
363.617,414.230,316.759,541.325,415.181,399.895,389.865,594.972,347.245,420.343,28.509
354.483,437.396,351.093,533.046,439.595,397.202,373.988,541.248,321.538,416.621,24.705
374.691,465.311,353.586,594.834,446.748,384.422,404.012,567.467,346.594,437.518,28.479
373.020,425.009,325.056,573.702,437.557,397.538,389.307,554.771,338.717,423.853,27.501
349.047,422.166,314.988,575.927,418.486,393.527,391.558,521.028,324.991,412.413,27.354
361.638,408.323,348.025,583.788,423.719,385.793,382.607,508.949,335.349,415.355,25.583
369.584,442.468,350.593,577.921,425.748,402.605,396.037,489.659,320.509,419.458,24.460
380.966,455.630,337.673,577.907,412.776,392.642,391.988,502.528,329.689,420.200,25.107
358.242,429.132,326.130,551.576,410.429,410.720,402.282,494.252,322.689,411.717,23.538
354.074,416.294,355.284,570.046,394.414,406.946,399.485,470.463,326.132,410.349,22.994
376.148,415.123,302.272,497.159,425.305,405.460,376.417,456.561,332.547,398.555,18.838
357.638,445.532,338.364,544.146,402.681,394.118,403.086,502.860,328.009,412.937,22.974
371.013,427.702,335.512,542.709,408.695,417.734,379.589,506.687,306.594,410.693,23.835
342.315,423.145,325.080,501.887,406.633,393.288,377.110,461.481,334.981,396.214,18.708
368.081,423.894,308.401,504.914,388.390,401.476,375.840,487.294,309.038,396.370,21.512
378.007,414.034,330.463,520.669,417.795,461.820,376.724,501.154,316.783,413.050,22.328
354.443,426.170,360.562,507.225,416.729,518.927,400.552,499.084,321.189,422.765,22.663
386.980,435.111,321.278,523.377,413.433,551.616,384.926,476.000,312.764,422.832,26.037
355.396,429.668,327.747,513.762,400.886,547.911,380.313,491.411,314.642,417.971,26.302
364.268,436.281,331.198,557.417,400.376,530.745,397.129,485.883,306.840,423.349,27.298
387.242,419.196,333.123,538.252,422.610,537.634,375.503,518.841,311.660,427.118,27.098
333.081,424.217,330.512,512.066,422.157,525.140,376.982,509.598,319.245,417.000,26.073
367.993,419.638,342.142,523.391,418.957,549.194,397.098,529.023,323.557,430.110,26.514
356.416,434.830,351.864,525.338,408.957,513.513,398.153,561.178,311.943,429.133,27.262
388.289,409.489,350.957,509.331,414.852,514.723,404.239,575.486,315.283,431.406,26.546
372.617,414.038,344.790,524.066,416.248,489.796,425.779,551.215,332.877,430.159,24.233
358.349,397.413,321.049,473.543,401.867,489.755,404.147,526.724,318.283,410.126,23.114
379.060,448.213,325.093,507.570,384.357,500.446,395.828,509.093,322.953,419.179,23.524
359.208,424.345,324.235,523.285,393.519,484.812,406.018,510.159,340.915,418.499,23.044
357.550,414.617,330.846,502.715,404.595,477.954,414.509,488.126,368.594,417.723,19.111
371.872,407.613,347.735,501.179,397.176,470.035,433.117,503.995,346.330,419.895,19.232
354.101,399.766,335.284,525.272,422.486,436.562,411.650,484.808,397.094,418.558,18.615
389.309,413.017,333.506,537.854,414.548,431.782,441.031,491.790,445.868,433.189,18.335
373.470,422.162,326.370,509.550,402.714,417.218,485.117,468.907,500.255,433.973,19.429
350.658,420.719,345.154,498.219,409.848,407.172,523.166,501.117,536.906,443.662,22.946
372.034,425.200,341.556,524.179,414.424,423.917,547.221,488.617,454.755,443.545,21.226
371.208,420.498,343.870,520.755,402.229,398.540,554.233,487.257,453.208,439.089,22.074
375.242,434.864,340.043,528.371,409.248,405.772,539.681,514.070,481.821,447.679,22.438
340.611,416.149,319.469,531.523,415.043,392.954,532.963,496.921,449.528,432.796,24.265
361.899,424.370,318.728,523.113,421.324,422.634,518.160,518.369,425.651,437.139,22.496
343.819,416.821,361.543,544.649,403.110,381.772,471.699,526.042,446.396,432.872,22.121
368.094,407.855,347.889,509.742,399.376,392.879,456.215,525.935,428.792,426.309,19.087
359.631,406.064,324.778,536.868,409.443,395.263,428.957,542.393,394.425,421.980,23.031
372.074,438.277,338.895,510.126,426.886,401.820,433.816,550.056,373.396,427.261,21.231
372.799,421.268,336.673,508.477,419.705,411.366,402.761,566.813,347.443,420.812,23.356
377.698,420.528,321.370,544.258,440.076,394.847,412.331,565.140,371.028,427.475,25.096
369.926,434.647,341.642,513.060,403.890,420.747,387.080,518.187,354.028,415.912,20.095
365.671,438.030,311.698,489.470,398.962,394.304,395.577,497.631,344.877,404.024,19.533
363.523,441.698,323.957,499.722,419.376,402.113,400.724,477.014,346.104,408.248,18.392
347.826,427.711,325.815,515.589,398.419,396.376,414.368,485.897,356.981,407.665,19.650
363.181,438.626,319.420,528.974,420.333,405.091,377.153,499.299,354.160,411.804,21.558
367.047,425.060,330.500,501.801,405.648,386.543,380.049,484.893,296.660,397.578,20.891
362.732,410.783,324.333,518.172,413.667,412.266,382.074,461.472,320.896,400.711,19.841
372.698,428.932,332.944,498.815,422.319,414.422,399.779,473.084,317.877,406.763,18.666
371.443,422.357,338.519,525.788,417.376,399.930,362.712,488.379,331.972,406.497,20.688
396.315,397.613,340.704,510.020,397.876,387.011,410.067,484.201,341.349,407.240,17.907
356.134,417.498,314.802,518.205,421.714,391.116,365.110,461.472,303.679,394.415,21.661
360.839,413.179,320.080,509.808,401.867,383.161,369.460,484.621,312.868,395.098,21.055
371.423,435.596,337.296,507.457,403.224,397.884,404.466,465.168,348.160,407.853,17.205
352.980,425.664,333.673,480.358,405.119,381.376,358.982,479.673,337.877,395.078,17.837
366.128,439.455,345.160,518.106,425.938,406.460,386.515,510.991,321.462,413.357,21.499
353.034,416.643,319.944,507.960,408.919,407.516,380.166,505.972,337.104,404.140,21.114
354.013,437.302,333.710,505.318,405.343,408.616,371.994,518.603,328.519,407.046,21.832
378.879,416.957,343.204,497.642,402.786,402.586,368.607,530.846,330.962,408.052,21.022
393.047,443.643,354.031,532.477,415.333,392.005,408.227,594.136,326.726,428.847,26.655
398.255,432.677,325.796,530.298,413.033,406.938,378.123,580.220,313.047,419.821,27.387
354.638,422.945,329.988,507.722,407.200,389.868,402.012,541.271,325.962,409.067,23.293
372.141,428.170,314.062,540.497,399.300,390.253,415.767,538.636,299.792,410.957,26.578
361.631,421.694,350.932,505.026,406.624,405.161,387.423,512.121,316.349,407.440,20.692
376.248,418.340,332.235,510.974,408.519,410.169,390.067,494.958,322.509,407.113,20.077
368.879,416.936,341.852,523.470,404.414,402.530,379.853,490.290,317.330,405.062,20.808
358.396,408.026,333.130,517.126,409.386,412.360,382.202,472.397,329.302,402.480,19.477
366.725,425.238,326.673,497.954,392.543,402.315,380.994,477.313,325.349,399.456,18.819
352.638,432.166,314.389,512.517,411.729,379.234,381.037,486.799,314.925,398.381,21.927
379.584,429.391,334.216,533.318,400.071,415.761,386.479,489.542,341.717,412.231,20.452
371.275,438.468,309.031,532.887,408.357,418.685,388.552,475.715,340.906,409.320,21.440
371.745,425.157,330.667,521.305,424.329,411.710,363.221,494.673,324.066,407.430,21.450
382.913,425.940,324.704,533.430,411.552,399.852,390.117,498.000,318.340,409.428,22.262
353.181,426.945,346.358,509.146,393.667,402.758,390.258,519.631,330.264,408.023,21.212
350.443,420.370,331.765,527.238,415.790,404.753,375.061,548.519,362.311,415.139,23.837
357.893,403.451,331.340,503.901,410.981,394.220,387.245,557.285,314.094,406.712,24.677
373.866,422.996,330.160,547.530,431.895,409.863,380.466,540.790,332.283,418.872,24.982
346.691,427.383,319.191,530.881,416.614,391.151,400.086,505.220,316.943,406.018,23.635
361.423,421.430,322.352,545.371,416.338,399.099,366.313,529.659,305.443,407.492,26.237
348.362,429.043,318.512,506.331,431.157,395.753,376.460,548.939,306.302,406.762,25.712
367.315,426.664,337.926,513.887,403.819,396.599,373.785,523.023,348.000,410.113,21.150
360.698,418.132,335.988,513.483,387.862,406.798,401.117,514.299,317.340,406.191,21.829
344.946,423.604,342.895,513.649,420.186,423.841,397.755,507.575,322.594,410.783,21.449
343.691,392.647,333.858,503.298,404.181,397.753,372.252,477.093,311.981,392.973,19.972
372.631,424.136,328.914,522.371,412.748,413.750,386.791,492.070,335.425,409.871,20.384
360.604,414.306,334.160,528.000,411.857,386.887,387.920,479.813,325.509,403.229,20.715
372.228,429.162,338.136,518.066,406.124,401.879,409.951,497.220,321.934,410.522,20.511
370.154,394.485,342.290,520.656,422.257,421.454,372.061,503.037,324.283,407.853,21.181
352.107,424.681,333.062,527.795,386.557,386.884,399.031,502.748,340.094,405.884,21.632
366.966,396.072,351.648,528.583,417.243,400.892,395.791,510.654,324.519,410.263,21.456
372.846,401.749,344.253,506.894,413.929,388.137,383.215,552.065,323.925,409.668,23.297
362.483,416.243,306.802,526.450,411.748,411.901,380.945,530.486,292.613,404.408,26.146
350.617,430.902,339.117,501.139,421.695,390.113,376.601,531.645,347.236,409.896,21.568
355.295,428.583,323.086,533.914,416.310,404.212,365.000,530.187,317.302,408.210,25.179
